job,marital,balance,age_group,is_having_debt,Cluster
others,single,0,boomers,0,1
white-collar,married,4598328,millennials,1,0
others,single,6481776,gen-z,0,1
white-collar,single,41826120,millennials,0,0
white-collar,married,44099832,millennials,0,0
white-collar,married,15610560,millennials,0,0
blue-collar,single,2188872,millennials,2,1
white-collar,married,2867592,gen_x,0,2
others,married,3546312,boomers,0,2
white-collar,married,21651168,millennials,0,0
others,married,11521272,boomers,0,2
blue-collar,single,9077880,gen-z,0,1
white-collar,married,50683416,millennials,1,0
white-collar,single,4581360,millennials,0,0
white-collar,single,96632760,gen-z,0,1
others,single,8263416,gen_x,0,1
others,single,32663400,gen-z,0,1
others,single,6956880,gen-z,0,1
white-collar,married,6227256,gen_x,0,2
white-collar,married,52855320,boomers,0,0
others,single,1459248,millennials,0,1
white-collar,married,1204728,millennials,0,0
white-collar,married,170901696,gen_x,0,2
others,single,3444504,gen-z,0,1
others,single,20938512,gen-z,0,1
white-collar,married,0,gen_x,0,2
entrepreneur,married,45932376,boomers,0,2
white-collar,single,3342696,millennials,0,0
white-collar,married,4462584,millennials,0,0
white-collar,married,54060048,gen_x,0,2
white-collar,married,2290680,boomers,1,0
white-collar,single,16492896,gen_x,0,1
others,single,5887896,gen-z,0,1
white-collar,married,14762160,gen_x,0,2
white-collar,married,53618880,millennials,1,0
white-collar,married,712656,gen-z,2,0
white-collar,married,16951032,gen_x,0,2
blue-collar,married,4615296,gen-z,0,2
blue-collar,married,3308760,millennials,0,2
others,single,6379968,millennials,0,1
others,married,102266136,boomers,0,2
white-collar,married,12963552,millennials,1,0
others,married,5056464,boomers,0,2
others,married,12013344,boomers,0,2
white-collar,married,9892344,gen_x,0,2
white-collar,married,176009064,boomers,0,0
blue-collar,single,140461104,gen_x,0,1
white-collar,single,0,gen_x,0,1
others,married,96972120,boomers,0,2
white-collar,married,34156584,gen_x,0,2
others,married,20429472,boomers,0,2
white-collar,married,83516496,millennials,1,0
white-collar,married,3970512,gen_x,0,2
others,single,23314032,gen-z,0,1
white-collar,married,37109016,gen_x,1,2
white-collar,married,2765784,gen_x,2,2
blue-collar,married,39654216,gen_x,1,2
white-collar,married,0,millennials,0,0
white-collar,single,1510152,boomers,0,1
white-collar,single,4971624,millennials,1,0
others,married,54806640,boomers,0,2
blue-collar,single,17527944,gen-z,1,1
others,single,3648120,gen-z,0,1
white-collar,married,90100080,gen_x,1,2
white-collar,married,37109016,gen_x,0,2
white-collar,single,201274416,gen-z,0,1
white-collar,single,4496520,gen-z,0,1
others,single,15644496,gen-z,0,1
white-collar,married,0,millennials,0,0
white-collar,married,38720976,boomers,0,0
white-collar,married,20633088,gen_x,0,2
white-collar,married,5667312,millennials,0,0
white-collar,single,159855528,millennials,0,0
white-collar,married,30881760,millennials,0,0
white-collar,married,1102920,gen_x,0,2
white-collar,single,71231664,millennials,0,0
white-collar,married,60677568,millennials,0,0
others,single,32663400,gen-z,0,1
white-collar,married,114160704,millennials,0,0
others,married,19156872,boomers,0,2
white-collar,married,82159056,millennials,1,0
white-collar,single,4496520,gen-z,1,1
white-collar,married,1170792,millennials,1,0
others,single,31221120,boomers,0,1
others,single,61492032,boomers,0,1
blue-collar,single,9620856,gen-z,0,1
blue-collar,married,644784,gen_x,0,2
blue-collar,single,22041432,gen_x,0,1
blue-collar,married,30491496,gen_x,1,2
others,married,11538240,boomers,0,2
white-collar,married,33630576,gen_x,2,2
others,single,339360,boomers,0,1
white-collar,single,3461472,millennials,1,0
white-collar,married,57674232,gen_x,0,2
white-collar,married,536697840,gen_x,0,2
others,married,0,boomers,0,2
others,married,67990776,gen_x,0,2
white-collar,married,42521808,gen_x,0,2
others,single,5158272,gen-z,0,1
white-collar,married,36464232,boomers,1,0
white-collar,married,34495944,gen_x,0,2
others,single,11724888,gen-z,0,1
entrepreneur,married,6617520,millennials,0,0
white-collar,married,136134264,millennials,0,0
white-collar,single,8823360,gen-z,1,1
white-collar,married,5599440,gen-z,0,0
white-collar,married,5395824,millennials,0,0
blue-collar,single,10927392,gen-z,0,1
others,single,67872,gen_x,1,1
others,single,320372808,gen_x,0,1
white-collar,single,19767720,gen-z,0,1
white-collar,single,1425312,millennials,0,0
white-collar,single,79885344,millennials,0,0
others,married,47849760,boomers,0,2
white-collar,married,19462296,gen_x,0,2
others,married,16628640,gen_x,1,2
blue-collar,single,-780528,gen-z,1,1
blue-collar,married,5480664,millennials,0,2
white-collar,married,50615544,millennials,0,0
blue-collar,married,2969400,boomers,0,2
others,single,20174952,gen-z,0,1
blue-collar,single,5752152,gen-z,0,1
blue-collar,single,322392,gen-z,0,1
others,married,32917920,boomers,0,2
white-collar,single,24518760,gen-z,0,1
others,single,4988592,gen-z,0,1
white-collar,married,99890616,gen_x,0,2
blue-collar,married,49427784,gen_x,0,2
white-collar,single,201766488,gen_x,0,1
others,single,16764384,millennials,0,1
white-collar,married,12064248,millennials,0,0
others,single,5836992,boomers,0,1
others,single,1323504,gen-z,0,1
white-collar,single,12437544,gen_x,1,1
others,single,85315104,boomers,0,1
white-collar,single,37719864,gen_x,0,1
others,single,59574648,gen-z,0,1
others,single,1544088,gen-z,0,1
blue-collar,married,84840000,millennials,0,2
white-collar,married,8161608,millennials,0,0
white-collar,married,0,boomers,2,0
white-collar,married,6600552,millennials,1,0
white-collar,single,11606112,gen_x,0,1
white-collar,married,2443392,gen_x,0,2
others,married,20700960,boomers,0,2
others,single,29880648,boomers,0,1
white-collar,married,0,gen_x,1,2
others,married,1747704,boomers,0,2
white-collar,single,6108480,millennials,1,0
white-collar,single,146365968,millennials,0,0
blue-collar,single,19733784,gen-z,0,1
white-collar,single,2290680,gen-z,0,1
others,married,1578024,boomers,0,2
others,single,5327952,gen-z,0,1
white-collar,married,4089288,gen_x,0,2
others,married,7007784,boomers,0,2
others,married,7839216,boomers,0,2
entrepreneur,married,11147976,gen_x,0,2
entrepreneur,single,20191920,millennials,1,1
white-collar,married,11606112,millennials,1,0
others,single,28523208,gen-z,0,1
others,single,2036160,gen-z,0,1
white-collar,married,173922000,gen_x,1,2
white-collar,single,42233352,gen-z,1,1
white-collar,married,4309872,gen_x,0,2
white-collar,married,0,millennials,1,0
white-collar,married,4242000,millennials,0,0
others,single,31339896,gen-z,0,1
blue-collar,single,24467856,gen_x,0,1
white-collar,married,18274536,gen-z,0,0
white-collar,single,27539064,gen-z,0,1
white-collar,married,4988592,millennials,1,0
white-collar,married,5209176,gen_x,0,2
others,married,16238376,gen_x,0,2
others,married,2630040,boomers,0,2
others,single,10418352,boomers,0,1
others,married,7228368,boomers,0,2
others,married,140902272,boomers,0,2
others,married,1544088,boomers,0,2
others,single,11843664,gen_x,0,1
white-collar,married,231748944,millennials,1,0
others,married,18274536,gen_x,2,2
blue-collar,married,80105928,millennials,0,2
white-collar,married,6702360,gen_x,0,2
others,married,60881184,boomers,1,2
others,married,43098720,boomers,0,2
others,married,7143528,boomers,0,2
white-collar,single,14982744,millennials,1,0
white-collar,single,22923768,gen-z,0,1
white-collar,single,74693136,gen_x,0,1
others,single,21345744,gen-z,0,1
white-collar,married,17239488,gen_x,0,2
white-collar,married,4343808,gen_x,0,2
others,married,729624,boomers,0,2
white-collar,single,6447840,gen_x,1,1
white-collar,married,30338784,gen_x,0,2
others,married,65428608,boomers,0,2
blue-collar,married,8772456,gen-z,0,2
others,married,51328200,boomers,0,2
white-collar,single,64427496,millennials,0,0
white-collar,married,39467568,gen-z,0,0
white-collar,single,175550928,gen_x,0,1
white-collar,married,57725136,millennials,0,0
others,single,8925168,gen-z,0,1
white-collar,married,10045056,gen_x,1,2
white-collar,single,18155760,gen-z,0,1
white-collar,married,15695400,millennials,0,0
blue-collar,married,1136856,boomers,0,2
entrepreneur,married,33274248,gen_x,0,2
others,married,7347144,boomers,0,2
white-collar,married,30474528,gen_x,0,2
white-collar,married,34563816,millennials,0,0
others,single,7788312,gen-z,0,1
blue-collar,single,203616,gen-z,0,1
white-collar,single,9705696,gen-z,0,1
white-collar,married,1951320,gen_x,0,2
others,married,13150200,gen_x,0,2
others,single,7669536,boomers,0,1
others,married,90150984,gen_x,0,2
others,married,26011944,boomers,0,2
white-collar,married,0,gen_x,1,2
white-collar,married,0,gen_x,1,2
others,married,0,boomers,0,2
others,married,6668424,gen_x,1,2
white-collar,married,141411312,gen_x,0,2
others,married,4377744,boomers,0,2
blue-collar,single,28930440,gen-z,0,1
blue-collar,married,22686216,millennials,0,2
white-collar,single,50666448,gen_x,0,1
white-collar,married,3308760,gen_x,1,2
blue-collar,married,20870640,boomers,0,2
white-collar,married,593880,millennials,0,0
white-collar,single,10112928,millennials,0,0
blue-collar,married,16204440,gen_x,1,2
others,single,9128784,gen-z,0,1
blue-collar,married,6770232,gen-z,0,2
white-collar,married,86672544,gen_x,1,2
white-collar,married,22177176,gen-z,0,0
white-collar,single,1730736,gen-z,1,1
others,single,39823896,millennials,0,1
others,married,31238088,gen_x,0,2
others,single,22754088,boomers,0,1
white-collar,married,4988592,gen_x,0,2
blue-collar,married,17392200,gen_x,1,2
blue-collar,married,5429760,gen_x,0,2
white-collar,married,2239776,gen_x,0,2
others,single,13642272,millennials,0,1
white-collar,single,2222808,millennials,1,0
others,married,35191632,gen_x,0,2
others,married,24484824,boomers,0,2
white-collar,married,56639184,millennials,1,0
white-collar,single,13268976,millennials,1,0
white-collar,single,5141304,millennials,0,0
white-collar,married,11215848,boomers,0,0
white-collar,married,15356040,gen_x,0,2
white-collar,single,203921424,gen_x,1,1
others,single,120557640,gen-z,0,1
white-collar,married,63375480,gen_x,0,2
white-collar,married,13778016,millennials,0,0
white-collar,single,9128784,millennials,0,0
others,married,79019976,boomers,0,2
white-collar,married,118148184,millennials,1,0
blue-collar,married,84840,gen-z,0,2
others,single,183050784,gen-z,0,1
white-collar,married,10062024,millennials,0,0
others,single,3902640,gen_x,0,1
white-collar,married,26453112,gen_x,0,2
white-collar,married,46899552,gen_x,0,2
white-collar,married,19038096,gen_x,0,2
blue-collar,married,71537088,gen_x,0,2
blue-collar,married,60575760,gen_x,0,2
white-collar,single,10571064,millennials,0,0
white-collar,married,30678144,millennials,0,0
others,married,1377869472,boomers,0,2
blue-collar,single,53364360,gen-z,0,1
white-collar,single,1730736,millennials,0,0
white-collar,married,59710392,gen_x,1,2
others,single,14049504,boomers,0,1
white-collar,married,14490672,millennials,2,0
white-collar,married,59693424,gen_x,0,2
white-collar,single,424200,millennials,1,0
blue-collar,single,22855896,gen-z,0,1
white-collar,married,43285368,gen-z,0,0
blue-collar,single,390264,millennials,1,1
white-collar,single,31221120,gen-z,0,1
white-collar,single,128040528,millennials,1,0
white-collar,married,191789304,millennials,0,0
white-collar,married,46220832,gen_x,0,2
others,single,83431656,boomers,0,1
others,single,22448664,boomers,0,1
others,single,12810840,gen-z,0,1
white-collar,single,12183024,millennials,1,0
blue-collar,married,15508752,millennials,0,2
blue-collar,single,14762160,gen-z,0,1
others,married,16594704,millennials,0,0
white-collar,single,15542688,gen-z,0,1
white-collar,married,27063960,gen-z,0,0
others,married,0,boomers,0,2
white-collar,married,10672872,millennials,2,0
white-collar,single,43455048,millennials,0,0
white-collar,married,9230592,boomers,0,0
white-collar,single,49325976,gen-z,1,1
white-collar,single,7822248,gen_x,0,1
blue-collar,single,54043080,gen-z,1,1
white-collar,married,53041968,millennials,1,0
white-collar,married,246595944,millennials,0,0
blue-collar,married,14643384,millennials,0,2
blue-collar,single,13811952,gen-z,0,1
white-collar,single,6159384,gen_x,1,1
white-collar,single,3597216,millennials,1,0
others,married,15118488,gen_x,1,2
white-collar,single,3597216,millennials,0,0
entrepreneur,single,5344920,gen_x,0,1
white-collar,single,14304024,gen-z,0,1
blue-collar,single,5124336,gen-z,0,1
others,married,47425560,boomers,0,2
white-collar,single,135744,gen-z,0,1
white-collar,single,2358552,gen-z,1,1
others,married,17714592,gen_x,0,2
white-collar,married,27708744,gen_x,0,2
white-collar,married,110512584,millennials,1,0
blue-collar,single,1730736,gen-z,0,1
others,married,23551584,boomers,0,2
others,married,54806640,boomers,0,2
white-collar,single,8246448,gen_x,1,1
white-collar,married,1578024,millennials,0,0
white-collar,single,78816360,millennials,1,0
others,married,24264240,boomers,0,2
white-collar,married,5480664,millennials,0,0
white-collar,married,18613896,boomers,0,0
white-collar,single,237552,gen-z,0,1
others,married,5090400,boomers,0,2
others,married,9926280,boomers,0,2
white-collar,single,0,gen_x,2,1
others,married,32816112,boomers,0,2
others,single,254520,millennials,0,1
blue-collar,single,27810552,gen_x,0,1
white-collar,single,109392696,millennials,0,0
white-collar,married,2494296,boomers,0,0
white-collar,single,43166592,millennials,0,0
others,single,0,boomers,0,1
white-collar,single,82447512,gen-z,0,1
blue-collar,single,2850624,gen-z,0,1
blue-collar,single,34054776,gen-z,0,1
white-collar,single,62713728,gen_x,0,1
white-collar,married,36752688,gen-z,0,0
white-collar,single,77696472,gen-z,0,1
blue-collar,single,3054240,gen-z,0,1
white-collar,married,18546024,gen_x,2,2
others,single,42216384,gen-z,0,1
others,married,37159920,boomers,0,2
blue-collar,married,113991024,millennials,0,2
others,single,4309872,gen-z,0,1
white-collar,single,33291216,millennials,0,0
white-collar,single,26792472,gen-z,0,1
others,married,36294552,boomers,0,2
white-collar,single,4292904,millennials,0,0
others,married,79613856,boomers,1,2
others,married,5599440,millennials,0,0
others,married,15915984,gen_x,0,2
white-collar,single,91152096,gen_x,1,1
others,single,1204728,gen-z,0,1
others,single,53890368,gen-z,0,1
white-collar,married,87249456,millennials,0,0
white-collar,single,8416128,gen_x,0,1
others,married,24909024,boomers,0,2
white-collar,single,7364112,gen-z,1,1
others,married,11657016,gen-z,0,2
blue-collar,single,64749888,millennials,0,1
white-collar,single,4581360,gen-z,1,1
white-collar,single,0,millennials,0,0
others,single,8178576,boomers,0,1
blue-collar,married,3054240,boomers,0,2
white-collar,married,71231664,gen_x,0,2
white-collar,married,7177464,gen_x,2,2
white-collar,married,1323504,gen_x,1,2
others,married,13862856,gen_x,0,2
others,single,0,boomers,0,1
blue-collar,married,8772456,gen_x,0,2
white-collar,married,85196328,gen_x,0,2
white-collar,married,865368,millennials,2,0
white-collar,married,26622792,gen_x,0,2
white-collar,single,10045056,millennials,0,0
white-collar,married,16815288,millennials,0,0
blue-collar,single,2256744,millennials,0,1
white-collar,single,7991928,millennials,0,0
blue-collar,married,13031424,boomers,0,2
white-collar,married,193214616,millennials,0,0
white-collar,single,9094848,gen-z,0,1
blue-collar,single,12539352,gen_x,0,1
white-collar,married,50140440,gen_x,0,2
white-collar,married,6210288,millennials,0,0
others,single,16611672,gen_x,1,1
white-collar,married,49868952,millennials,0,0
others,married,0,boomers,0,2
white-collar,married,0,millennials,0,0
others,married,36871464,boomers,0,2
blue-collar,married,4784976,millennials,0,2
white-collar,single,81497304,millennials,0,0
white-collar,married,132401304,gen_x,0,2
others,married,2613072,boomers,0,2
white-collar,single,18647832,gen-z,0,1
